id,name,host_id,host_name,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm;
"5148889,""Villa Lula, The Meadows, Camps Bay"",26621083,Lindy,Ward 54,-33.94834,18.38223,Entire home/apt,15786,7,64,2024-05-27,0.57,1,214,14";
4980607,Rooms & gardens at Seaside Village,25676022,Estelle,Ward 74,-34.04455,18.36372,Private room,15,0,1,0,0;
4981514,Bantry Beach 1 Bed overlooking Saunders Beach,3809204,Chantal,Ward 54,-33.92432,18.37833,Entire home/apt,2000,10,3,2020-02-26,0.05,6,89,0;
4981886,Bantry Bay 2 Bed on Saunders Rock Beach,3809204,Chantal,Ward 54,-33.92383,18.37916,Entire home/apt,2107,10,12,2023-01-31,0.36,6,46,0;
5149153,Cape Rocks. The ideal Cape stay!,26582603,Thomas,Ward 69,-34.13877,18.39291,Entire home/apt,2919,5,4,2020-01-12,0.04,1,271,0;
4989922,♥  Skyroof apartment Ocean Views LOADSHED PROOF♥,24057677,Andrew,Ward 115,-33.91167,18.4055,Entire home/apt,4822,2,212,2024-02-15,1.97,1,287,6;
4989925,Studio Apartment in security estate,18026994,Dionne,Ward 74,-34.01682,18.37218,Entire home/apt,1500,7,2,2024-02-04,0.02,2,173,1;
5157425,Modern bright and airy townhouse near the beach.,26671815,Robyn,Ward 74,-34.043655,18.360954,Entire home/apt,3500,3,13,2024-03-06,0.12,1,342,1;
4989957,Atlantic Views,24790516,Grant,Ward 54,-33.9099,18.39308,Entire home/apt,742,3,25,2023-04-29,0.22,1,241,0;
5158399,Family room,26538848,Gabi,Ward 64,-34.1017,18.47675,Private room,400,3,8,2024-02-05,0.08,5,256,3;
4990619,Spanish Farm - Honeymoon Villa,25730782,Clara,Ward 15,-34.05077,18.85387,Private room,6240,2,4,2022-03-21,0.03,8,262,0;
5181101,Spacious Apartment in Sea Point,3214999,Vicky & Trevor,Ward 54,-33.91417,18.39382,Entire home/apt,3,219,2023-10-26,2.09,1,0,7;
4993364,Treehouse Kommetjie Klein Slangkop Estate,527428,Grace,Ward 61,-34.13002,18.34108,Entire home/apt,4500,2,37,2024-03-26,0.36,1,346,9;
5181867,Gogo Aloisia - Glühwein Flatlet,12394708,Nthabiseng,Ward 15,-34.05813,18.82248,Private room,2,0,1,0,0;
4999701,Bay Reflections Camps Bay Penthouse Apartment,25742549,Tanja,Ward 54,-33.96095,18.38407,Entire home/apt,15234,3,1,2022-07-17,0.04,4,262,0;
"5187066,""Luxury, Lakeside Villa with Private Pool and Jetty"",23997326,Jacqueline,Ward 69,-34.12034,18.37498,Entire home/apt,12061,4,34,2019-10-26,0.31,1,302,0";
4999847,Bay Reflections Camps Bay Luxury Apartment,25742549,Tanja,Ward 54,-33.96064,18.38417,Entire home/apt,12067,2,1,2019-02-15,0.02,4,250,0;
4999914,Lovely Garden Suite at Bay Reflections in Camps Bay,25742549,Tanja,Ward 54,-33.96071,18.38407,Entire home/apt,5265,2,5,2023-01-24,0.06,4,289,0;
4999943,Luxury living at  Bay Reflections Camps Bay,25742549,Tanja,Ward 54,-33.9608,18.38401,Entire home/apt,32800,3,0,4,216,0;
5000784,Peaceful room close to the sea,24848052,Mary,Ward 61,-34.1388,18.32616,Private room,650,1,21,2017-04-05,0.18,3,210,0;
"5187074,""Braemar House, Green Point"",26625220,Erick & Karien,Ward 115,-33.91031,18.41317,Entire home/apt,2,84,2024-01-07,0.74,1,0,5";
5010169,Stunning 5 Star Villa in Constantia,12288890,Christoph,Ward 62,-34.03533,18.42438,Entire home/apt,16500,7,3,2021-01-21,0.03,1,312,0;
5197980,Standard Room,26402291,Amy,Ward 115,-33.9114,18.40998,Private room,2416,1,3,2020-03-02,0.03,5,364,0;
"5010618,""Double Room, 2 x Guest in Room"",25839055,Etienne,Ward 3,-33.894756,18.642269,Private room,1,5,2021-01-01,0.05,3,0,0";
5200703,On the golf course,26902503,Marieta,Ward 70,-33.87348,18.61554,Entire home/apt,1000,2,42,2018-07-28,0.38,1,364,0;
5011026,The perfect place to stay and meet,4397998,Adam,Ward 77,-33.93018,18.40554,Private room,389,2,68,2024-03-01,0.60,17,364,3;
5011027,The perfect place to stay and meet,4397998,Adam,Ward 77,-33.93018,18.40555,Private room,389,2,87,2024-02-22,0.83,17,334,5;
"5201253,""Spacious Home - Pool,Garden,Fire-pit & Views"",24623305,Tracy,Ward 74,-34.02323,18.37247,Entire home/apt,4271,1,177,2024-03-13,1.56,3,364,6";
5011028,The perfect place to stay and meet,4397998,Adam,Ward 77,-33.93015,18.40555,Private room,389,2,110,2024-03-31,1.04,17,364,6;
"5225280,""The perfect seaside getaway villa, with own water."",27038648,Ruth,Ward 64,-34.12619,18.44538,Entire home/apt,6500,2,25,2019-01-03,0.22,1,354,0";
5228522,Beautiful Solar Powered home - No Loadshedding,23887383,Fiona,Ward 59,-33.99487,18.46815,Entire home/apt,3867,5,11,2024-03-18,0.11,2,355,2;
5012746,Solar powered apartment with stunning roof terrace,2118730,Gary,Ward 115,-33.91432,18.41739,Entire home/apt,1478,3,129,2024-03-31,1.13,6,333,11;
5239168,Bright House,27113270,Astralita,Ward 15,-34.04982,18.82996,Entire home/apt,1510,3,43,2024-04-29,0.39,2,179,5;
5248160,Comfortable Bellville apartment,27160551,Ray,Ward 3,-33.88395,18.66479,Private room,1,1,2015-02-23,0.01,1,0,0;
"5248287,""Central, safe, great views and battery back up"",13861508,Lizet,Ward 115,-33.93446,18.41107,Entire home/apt,890,2,99,2024-03-16,0.87,2,213,4";
"5016474,""Strand Studio. Strand, Western Cape"",25877468,Ansie,Ward 83,-34.1127,18.82436,Private room,1,0,1,0,0";
5254873,Sunflower Garden Oasis,27197200,James And Helena,Ward 64,-34.10033,18.47446,Entire home/apt,430,2,89,2024-05-18,0.78,2,320,5;
5017023,Chic Architectural Design Apartment with Private Pool,16781068,Corné,Ward 61,-34.13727,18.33284,Entire home/apt,2160,1,60,2024-03-30,0.53,4,339,3;
5255446,Contemporary De Waterkant Townhouse,27202300,Craig,Ward 115,-33.91617,18.41624,Entire home/apt,1837,3,196,2024-06-20,1.88,1,211,15;
5023618,Self Contained Studio Bantry Bay,20011538,Ann-Mari,Ward 54,-33.92517,18.38134,Private room,4,73,2024-02-01,0.71,2,0,1;
"5259123,""Mountain view cottage with Solar near Erinvale, SW"",25094185,Mark And Nicky,Ward 84,-34.07514,18.87568,Entire home/apt,700,2,88,2024-04-29,0.77,1,154,10";
5028556,Unique Vintage Boutique flat pool & sea views,25916867,Maria,Ward 15,-34.07063,18.84399,Entire home/apt,1699,1,23,2023-11-18,0.22,1,229,1;
5263478,Mediterranean Style Beauty,369648182,Frankie,Ward 74,-34.024,18.37111,Entire home/apt,5,9,2021-01-06,0.09,2,0,0;
5032552,Loft living in Cape Town CBD,81928655,Ria,Ward 77,-33.93496,18.40683,Entire home/apt,1271,3,28,2024-03-31,0.27,1,270,2;
5269233,Minimalist villa with stunning sunsets & views,27274412,Kristin,Ward 74,-34.01205,18.33589,Entire home/apt,8200,1,66,2024-06-26,0.61,1,250,4;
5034922,Spacious Stylish Apartment in Excellent Position,25991174,Aubrey,Ward 64,-34.10642,18.47263,Entire home/apt,2,77,2024-06-29,0.73,10,224,21;
5273464,Stylish Bantry Bay Apartment,26448138,Ruth,Ward 54,-33.92595,18.38152,Entire home/apt,1816,2,53,2024-03-12,0.46,1,229,4;
5038760,Lovely spacious flat in the heart of Sea Point,2118730,Gary,Ward 54,-33.90964,18.39545,Entire home/apt,1200,3,10,2023-01-30,0.10,6,213,0;
5275090,Your beautiful garden retreat in Three Anchor Bay,24142934,Gio,Ward 54,-33.91079,18.39662,Entire home/apt,995,5,65,2024-04-28,0.57,2,148,5;
5052793,Apartment close to the beach!!!,26090427,Andries,Ward 23,-33.78405,18.45528,Entire home/apt,3,9,2020-01-01,0.08,1,0,0;
5276775,High Cape Estate(Entire Apartment),25046401,Jason,Ward 77,-33.93823,18.43037,Entire home/apt,1952,2,4,2018-04-04,0.04,2,365,0;
5283241,Camps Bay Parterre Apartment,24652752,Michou,Ward 54,-33.94827,18.38324,Entire home/apt,4595,3,47,2024-02-05,0.41,2,89,6;
"5053425,""2 Bedrooms on 2 acres/pool, lush"",25102005,Desiree,Ward 74,-34.0273,18.35189,Entire home/apt,7,3,2017-01-02,0.03,1,0,0";
"5283844,""Garden Flatlet, Camps Bay"",380667724,Elizabeth,Ward 54,-33.94951,18.38495,Entire home/apt,740,2,88,2024-06-26,0.78,1,194,23";
"5053678,""Stylish home with pool, just 50 meters from Beach"",5011034,Kerri And Kelly From Blue Views,Ward 54,-33.96053,18.37442,Entire home/apt,10000,1,2,2021-11-07,0.06,8,153,0";
"5054307,""Gracious, self-catering apartment"",26097250,Natalie,Ward 59,-33.99573,18.471,Entire home/apt,617,2,42,2024-02-28,0.38,2,179,9";
5289435,Self-Catering apartment /Camps Bay,27391302,Gisela,Ward 54,-33.95641,18.3889,Entire home/apt,3,7,2024-02-29,0.07,1,0,1;
5291044,SUNSET BEACH BEAUTIFUL PRIVATE ROOM,15254219,Debi And Ian,Ward 4,-33.84972,18.48973,Private room,850,2,26,2024-01-19,0.23,3,364,3;
5062830,Maroela Guest House - Garden/ pool suite 1,26145264,Mary Pat,Ward 70,-33.88402,18.60186,Private room,980,1,5,2024-03-18,0.04,5,359,1;
5295177,Superior Room,26402291,Amy,Ward 115,-33.90928,18.4098,Private room,2709,1,3,2023-01-15,0.03,5,364,0;
5065638,Waterkant Views - Stylish House with Jacuzzi and Roof Deck,26158328,Thilo,Ward 115,-33.91345,18.41579,Entire home/apt,3950,2,191,2024-04-15,1.69,2,358,14;
5310505,Comfortable family home with beautiful sea views,24818047,Deborah,Ward 69,-34.10276,18.39047,Entire home/apt,5,5,2022-01-04,0.07,1,0,0;
5071483,Moonglow Twin Bed Panoramic Seaviews with Balcony,22692693,Gillian,Ward 61,-34.16388,18.4303,Private room,1350,1,6,2022-04-16,0.09,3,293,0;
5076964,Furnished House Cape Town CBD,26217536,Rudolf,Ward 77,-33.93677,18.42865,Entire home/apt,3000,21,0,1,365,0;
5310718,Stylish Flat on Sea Point Promenade,25339659,Vicki,Ward 54,-33.91786193847656,18.386180877685547,Entire home/apt,1900,4,45,2024-04-19,0.40,1,152,10;
5087379,Purple Room,14439315,Fabrizio,Ward 77,-33.92239,18.41386,Private room,526,7,39,2024-05-03,0.34,3,247,4;
"5098031,""Stylish One bed  with sea view, 50 meters to Beach"",26341836,Blue Views,Ward 54,-33.95987,18.37519,Entire home/apt,3250,1,9,2022-12-29,0.12,3,169,0";
5310969,42 on Strathmore,27513182,Elmarie,Ward 54,-33.94977,18.38264,Entire home/apt,10600,3,58,2024-01-02,0.52,2,42,2;
"5098142,""Stylish studio with courtyard, 50 meters to Beach"",26341836,Blue Views,Ward 54,-33.96065,18.37481,Entire home/apt,2450,1,4,2022-01-27,0.06,3,5,0";
5311655,Sea Point Family holiday home with Solar,27516354,David,Ward 54,-33.91595,18.39087,Entire home/apt,7250,7,0,1,84,0;
5104039,Clifton Bungalow,26372410,Gabriel,Ward 54,-33.94078,18.37647,Entire home/apt,28714,1,8,2023-02-17,0.13,1,316,0;
5312697,Single Room,26538848,Gabi,Ward 64,-34.10109,18.4749,Private room,400,4,15,2024-04-26,0.14,5,255,3;
5107044,Comfortable bedroom with private bathroom,15017673,Sharon,Ward 64,-34.10277,18.47259,Private room,5,42,2022-06-01,0.46,1,1,0;
5316070,Ocean's 33 Villa,27537743,Annick,Ward 54,-33.94917,18.38068,Entire home/apt,13757,3,56,2024-04-21,0.73,2,190,17;
5316108,Ocean's 33 Apartment,27537743,Annick,Ward 54,-33.94776,18.38204,Entire home/apt,2500,2,45,2024-03-20,0.67,2,282,9;
5107995,Victorian Row House | Roof Deck | Back Up Power,26395235,Jochen,Ward 77,-33.93373,18.40339,Entire home/apt,2440,4,144,2024-05-24,1.26,1,201,13;
5321177,A Luxury in Cape Town: Beneath Table Mountain,24798737,Saths,Ward 77,-33.94649,18.4136,Private room,953,2,85,2024-03-15,0.82,1,179,7;
5109424,Rustic home in heart of Cape Town,26401485,Xanpher,Ward 57,-33.93489,18.44533,Entire home/apt,1150,4,0,1,365,0;
"5110987,""AfricanDream, double bed, sleeps 2 with en-suite"",14262121,Lorrein,Ward 23,-33.80418,18.46688,Private room,720,1,8,2024-02-09,0.08,4,364,2";
5323318,Great views from your own private ensuite room,27580492,Roger,Ward 64,-34.13238,18.40748,Private room,550,2,151,2024-06-01,1.38,1,342,23;
5330276,Sunset Beach Studio Flat,27623648,Peter,Ward 4,-33.85533,18.4951,Entire home/apt,1271,2,60,2024-03-29,0.53,1,318,4;
5119554,Cottage near Bloubergstrand beach,22476569,Billy,Ward 23,-33.81714,18.47998,Entire home/apt,700,2,16,2023-04-24,0.14,2,245,0;
5332115,2 Bedroom Apartment in Green Point - Amazing Views,27632506,Davide,Ward 115,-33.91254,18.40147,Entire home/apt,5,0,1,0,0;
5332545,Kenrock Security Estate. Hout Bay,27634934,Caroline,Ward 74,-34.01602,18.37081,Entire home/apt,10,0,1,0,0;
5120966,Waterside Harbour Bridge Studio (No Load Shedding),2933270,Tim,Ward 115,-33.91385,18.42644,Entire home/apt,817,3,199,2024-06-21,1.74,1,210,23;
5121000,Inner city apartment with Table Mountain views,26466484,Karisa,Ward 115,-33.92951,18.42205,Entire home/apt,1000,2,31,2024-06-15,0.27,1,58,21;
5133663,Appartment,26538848,Gabi,Ward 64,-34.10145,18.47662,Entire home/apt,700,3,13,2024-06-05,0.13,5,214,3;
5333903,Beautiful family home for up to 8,23702647,Melanie,Ward 71,-34.06408,18.44039,Entire home/apt,10,3,2023-01-02,0.03,1,0,0;
5341231,Oasis in the heart of Cape Town,2339584,Gregory,Ward 115,-33.92802,18.4165,Entire home/apt,999,3,53,2023-03-12,0.47,2,146,0;
5133800,Seaview and sunrise penthouse,26539892,Roslynn,Ward 64,-34.09911,18.4885,Entire home/apt,1300,2,10,2017-03-04,0.09,1,179,0;
"5346135,""Greenpoint - top location, sleeps 3"",9485829,Michael,Ward 115,-33.90808,18.40507,Entire home/apt,564,10,44,2023-06-30,0.41,1,71,1";
5137677,Cityview Capetown,26564335,Esther,Ward 1,-33.86932,18.56196,Private room,2,0,1,0,0;
5348655,Sea/Mountain/Sunshine/Sunset/No Loadshedding,4621127,Verna,Ward 23,-33.79831,18.46088,Entire home/apt,8500,7,34,2024-04-03,0.37,4,261,2;
5137968,Kaia at Outerkom,26565183,Duncan And Jocelyn,Ward 61,-34.14535,18.3204,Entire home/apt,850,4,104,2024-06-25,0.92,1,315,15;
5350641,Constantia Outlook,27731649,Catherine,Ward 62,-34.00023,18.42855,Entire home/apt,2,66,2020-01-16,0.58,2,0,0;
5721244,Special  home in amazing inner city forest garden,29665942,Noel,Ward 57,-33.9357,18.45446,Entire home/apt,5,7,2020-01-10,0.06,1,0,0;
5355609,Spacious contemporary apartment,27762624,Michael,Ward 54,-33.91109,18.39874,Entire home/apt,20430,3,2,2015-03-11,0.02,1,364,0;
5359094,Squirrel's End - Family Cottage,3010807,Irene,Ward 73,-34.044,18.45884,Entire home/apt,1800,2,55,2024-04-17,0.53,3,357,1;
5724437,Somerset Grace TheWineCottage SauvignonBlanc,29680002,Torsten,Ward 15,-34.05138624469994,18.832124333645854,Entire home/apt,1135,2,62,2024-03-25,0.56,2,287,3;
5735386,Seaforth Holiday Home,29742010,Annie,Ward 61,-34.19705,18.44619,Entire home/apt,7,0,1,0,0;
5740603,Luxury Studio Apartment in heart of Fresnaye,18612601,Daniel,Ward 54,-33.92371,18.38506,Entire home/apt,917,2,257,2024-06-02,2.28,5,359,33;
"5367784,""Split-Level, Full Table Mountain View, Cape Town"",19151951,Natalie,Ward 115,-33.92943,18.42005,Entire home/apt,1800,14,5,2023-01-14,0.05,1,23,0";
"5740741,""Auriol's B&B, Home away from Home"",29775158,Auriol,Ward 2,-33.89409,18.60015,Private room,2,3,2016-04-02,0.03,1,0,0";
5369186,Family friendly near beach,6143367,Nikki,Ward 74,-34.04104,18.34833,Entire home/apt,7500,6,13,2024-02-29,0.14,1,347,3;
5747230,Yanmei's Tranquil Garden Flat & Spa,29800434,Yanmei,Ward 71,-34.04642,18.43376,Private room,1100,1,105,2024-04-29,0.93,1,240,1;
5370633,Cape Town serenity. OliveTree Garden Apartment #2,25640819,Alex,Ward 58,-33.96265,18.48437,Entire home/apt,850,3,39,2023-12-29,0.35,3,363,3;
5752192,Modern Garden Cottage near Kirstenbosch Gardens,29841967,Kim,Ward 59,-33.97277,18.44995,Entire home/apt,2,168,2023-12-08,1.49,1,0,1;
"5383120,""Best location & price, 5* views"",27902401,Ellie,Ward 77,-33.93503,18.41727,Entire home/apt,500,180,45,2017-04-14,0.40,1,148,0";
5752711,High Cape Estate,25046401,Jason,Ward 77,-33.93659,18.42991,Private room,1000,1,7,2019-03-24,0.08,2,365,0;
5387334,Work from home with no loadshedding Room 2,27928499,Heidi,Ward 54,-33.92772,18.38046,Private room,1200,1,39,2024-01-15,0.35,9,364,3;
5754945,Delightful self catering guest cottage,28387291,Martine & René,Ward 74,-34.01916,18.38281,Entire home/apt,1127,3,371,2024-06-17,3.29,1,301,41;
"5389905,""Studio with balcony & fast Wi-Fi, near ocean!"",85879138,Carolin,Ward 54,-33.91669,18.38903,Entire home/apt,850,3,72,2024-01-11,0.64,2,11,3";
"5763346,""BoKaap, Y. Taste of Cape Malay culture"",29902580,Ighsaan,Ward 77,-33.91548,18.41346,Private room,2,97,2020-01-02,0.91,3,0,0";
"5766347,""Bokaap, P. Taste of Cape Malay Culture"",29902580,Ighsaan,Ward 77,-33.91595,18.41332,Private room,2,39,2018-03-30,0.37,3,0,0";
5767076,Superbly situated. Perfectly peaceful cottage,25626817,Heather,Ward 59,-33.96802,18.46437,Entire home/apt,2000,3,60,2024-04-30,0.55,2,148,11;
"5401108,""Light, bright & airy Loft Suite with endless views"",27998076,Jennifer,Ward 69,-34.13795,18.38634,Entire home/apt,1629,1,25,2024-05-11,0.27,5,275,7";
5401119,Jacuzzi Bath & Private Pool at Romantic Terrace Apartment,27998076,Jennifer,Ward 69,-34.13795,18.38634,Entire home/apt,2214,1,146,2024-05-27,1.31,5,283,12;
5411614,Budget double room,26402291,Amy,Ward 115,-33.91138,18.40824,Private room,1829,1,4,2018-04-19,0.04,5,364,0;
5767433,Character Cottage in Glencairn,26030949,Diana,Ward 61,-34.15931,18.42832,Entire home/apt,1247,2,18,2024-02-05,0.17,1,336,5;
5412060,Family Unit,26402291,Amy,Ward 115,-33.91007,18.40995,Private room,5639,1,3,2018-09-09,0.03,5,353,0;
5412155,A ROOM IN THE ROOF   WITH A VIEW,1513113,Susan’s Susanna,Ward 77,-33.93262,18.42062,Private room,800,1,8,2023-03-27,0.07,2,360,0;
5413055,Room in Oceans Lover`s Dream House,1838554,Antje,Ward 64,-34.10235,18.47427,Private room,486,14,7,2015-11-27,0.06,2,364,0;
"5772677,""Large + Retro 1-bed, Kenilworth"",29290961,Angus,Ward 66,-34.03209,18.49169,Entire home/apt,1,0,1,0,0";
5425015,Work from home with no loadshedding Room 4,27928499,Heidi,Ward 54,-33.92772,18.38046,Private room,750,1,142,2024-03-29,1.35,9,364,7;
5776264,Modern Solar-powered Secure Villa - 4 Bedrooms,29970407,Sally,Ward 71,-34.06145,18.43396,Entire home/apt,6200,7,7,2023-12-31,0.08,1,265,2;
5435586,Llandudno Seaside studio on waters edge,28199266,Margie,Ward 74,-34.01179,18.33575,Entire home/apt,1607,2,70,2024-05-24,0.62,2,303,13;
5789315,Spacious room to rent,16893240,Nicholas,Ward 73,-34.02732,18.47438,Private room,1,0,1,0,0;
5802616,Cape Velvet Suite,6801182,Diane,Ward 62,-34.01423,18.42435,Entire home/apt,950,2,41,2024-03-23,0.44,2,87,5;
5436436,Bramley Family Apartment,28203409,Duncan,Ward 69,-34.10098,18.36229,Entire home/apt,950,2,71,2024-06-16,0.63,4,346,9;
5438165,Bramley Beach Suite,28203409,Duncan,Ward 69,-34.10108,18.36329,Entire home/apt,850,2,107,2024-01-30,0.96,4,349,8;
5439441,Flamingo View,28215510,Marleen,Ward 69,-34.13528,18.36116,Entire home/apt,1166,1,40,2024-05-14,2.37,1,283,26;
5827525,Beautifull Blouberg Beach House,30250815,Ilze,Ward 23,-33.79547,18.45883,Entire home/apt,1500,2,28,2024-06-23,0.25,1,268,7;
5441726,Bramley Patio Room,28203409,Duncan,Ward 69,-34.10028,18.36248,Private room,750,2,10,2020-03-06,0.10,4,365,0;
"5832566,""Wisteria Cottage, a special space."",20027499,Philip,Ward 115,-33.928293869690705,18.410145998001113,Entire home/apt,880,6,180,2024-05-20,1.61,1,116,13";
"5832663,""The Dalebrook sea-side apartment, chic elegance"",30275500,Ian & Balu,Ward 64,-34.12335,18.45297,Entire home/apt,3125,3,61,2024-05-05,0.59,2,280,6";
5442946,*Your Search Is over : Enter Smile Repeat Everyday,12361034,Charles,Ward 77,-33.94251,18.40688,Entire home/apt,806,2,60,2024-06-09,2.46,2,183,25;
5840893,Camps Bay family home with complete  backup power.,17490942,Samuela,Ward 54,-33.9579,18.38001,Entire home/apt,2,25,2024-01-07,0.24,1,3,2;
5450224,Blue Mountain Bay One,28270043,James,Ward 61,-34.21083,18.46136,Entire home/apt,800,2,3,2023-02-05,0.04,2,70,0;
5864185,cozy private room in the heart of cape town,30450857,Haroun,Ward 77,-33.92711,18.4075,Private room,2,0,1,0,0;
"5451497,""Hout Bay,  Walk to the Beach"",28275114,Christoph,Ward 74,-34.04333,18.35412,Private room,3,2,2021-12-28,0.06,2,0,0";
5871602,Greenpoint Ocean  Vistas,415031,Tobias,Ward 115,-33.910942,18.404566,Entire home/apt,5356,4,22,2024-03-11,0.24,2,122,6;
5461009,A Seaside Place @ Long Beach,11506734,Diane,Ward 61,-34.1389,18.32869,Entire home/apt,588,5,72,2024-03-20,0.69,3,21,2;
"5887352,""Honeymoon Lighthouse Cottage - sea view, pool, BBQ"",30575372,Bettina,Ward 61,-34.14687,18.32143,Entire home/apt,2143,4,121,2024-02-06,1.15,3,228,11";
"5889165,""Historical Uitkyk Flat-pool, BBQ,  private veranda"",30575372,Bettina,Ward 61,-34.14507,18.32235,Entire home/apt,1200,4,65,2024-06-06,0.58,3,320,10";
5461204,Clifton Palms - beach living,8444983,Greg,Ward 54,-33.93997,18.37795,Entire home/apt,10000,3,61,2023-08-21,0.57,1,364,1;
"5889483,""Uitkyk Family Cottage: sleeps 5,  pool, BBQ, patio"",30575372,Bettina,Ward 61,-34.14722,18.32245,Entire home/apt,1800,4,131,2024-05-10,1.18,3,209,23";
5462709,Charming 2 bed  cottage in Woodstock,1320438,Hennie,Ward 57,-33.93044,18.45145,Entire home/apt,1000,21,4,2022-11-23,0.04,1,29,0;
5896757,HOLIDAY APARTMENT: SELF-CATERING: Villa Armaan,30625899,Jay,Ward 102,-33.86643,18.6891,Entire home/apt,680,3,1,2024-03-12,0.27,1,325,1;
5464970,Blue Mountain Bay Two,28270043,James,Ward 61,-34.21208,18.45965,Entire home/apt,1600,2,10,2023-12-14,0.09,2,78,1;
5909811,Kalk Bay fishers’ cottage,30620156,Eve,Ward 64,-34.12407,18.45202,Entire home/apt,700,3,116,2024-06-15,1.11,1,89,17;
5475573,Lovely home between the Oceans,28396910,Sabine,Ward 69,-34.12488,18.38532,Private room,395,1,273,2024-06-02,2.56,2,365,21;
5915075,Walk Cape Town City from Central Greenmarket Square Studio,27366958,Lorin,Ward 115,-33.92217,18.42005,Entire home/apt,729,3,258,2024-05-06,2.39,2,272,10;
5923540,Beautiful Beach House - Sea view,30758704,Sophie,Ward 107,-33.82473,18.47803,Entire home/apt,3,8,2020-02-25,0.09,1,0,0;
5496253,A quaint wooden cabin,28504636,Bonnie,Ward 84,-34.07123,18.86459,Entire home/apt,643,3,85,2024-03-31,0.82,1,323,7;
